company_id,category_code,country_code,state_code,average_funded,total_rounds,average_participants,products_number,offices,acquired_companies,mba_degree,phd_degree,ms_degree,other_degree,ipo,is_acquired,is_closed,age
c:44224,biotech,other,other,1288792.5,2,3.0,,1.0,,,,,,False,False,False,4383.0
c:44225,web,USA,other,150000.0,1,0.0,,1.0,,,,,,False,False,True,1980.0
c:44227,biotech,other,other,1987425.0,2,0.5,,1.0,,,,,,False,False,False,5844.0
c:44229,biotech,other,other,1000000.0,1,2.0,,1.0,,,,,,False,False,False,
c:44230,biotech,other,other,510067.0,1,1.0,,1.0,,1.0,,1.0,1.0,False,True,False,
c:44231,biotech,other,other,1000000.0,1,1.0,,1.0,,,,,,False,False,False,
c:44233,education,USA,other,14300000.0,1,0.0,,1.0,,,,,,False,False,False,
c:44234,biotech,USA,other,1435000.0,2,1.0,,1.0,,,,,,False,False,False,
c:44235,network_hosting,USA,other,1247173.3333,3,0.0,,1.0,,2.0,,,6.0,False,False,False,5114.0
c:44236,biotech,USA,California,1000000.0,1,1.0,,1.0,,,,,,False,False,False,
c:44237,web,USA,other,20000000.0,1,1.0,4.0,1.0,1.0,,,,2.0,False,False,False,3462.0
c:44238,biotech,USA,other,603333.3333,3,0.3333,,1.0,,,,,,False,False,False,
c:44243,biotech,other,other,927000.0,1,3.0,,1.0,,,,,,False,False,False,
c:44245,biotech,other,other,3145597.0,2,2.5,,1.0,,,,,,False,False,False,5114.0
c:44246,biotech,other,other,805909.0,1,2.0,,1.0,,,,,,False,False,True,4748.0
c:44247,biotech,other,other,1513738.5,2,1.0,,1.0,,,,,,False,False,False,
c:44249,analytics,USA,California,250000.0,1,0.0,,1.0,,,,,4.0,False,False,False,1706.0
,,other,other,22647016.2,5,0.6,,,,,,,,False,False,False,
c:44261,security,USA,other,2333332.3333,3,2.0,,1.0,,2.0,,2.0,4.0,False,False,False,1461.0
c:44268,web,USA,California,205000.0,1,7.0,,1.0,,,,,1.0,False,True,False,791.0
c:44268,web,USA,California,205000.0,1,7.0,,1.0,,,,,1.0,False,True,False,790.0
c:44268,web,USA,California,205000.0,1,7.0,,1.0,,,,,1.0,False,True,False,1081.0
c:44272,ecommerce,other,other,6514459.0,2,3.0,,1.0,,,,,3.0,False,False,False,1461.0
c:44277,software,USA,other,1600000.0,5,1.4,,1.0,,1.0,,,3.0,False,False,False,1430.0
c:44282,medical,other,other,9500000.0,1,1.0,,4.0,,,,,2.0,False,False,False,4018.0
c:44284,security,other,other,1126796.75,4,1.5,1.0,1.0,1.0,,,,1.0,False,False,False,1767.0
c:4429,mobile,other,other,403080.0,1,0.0,,1.0,,,,1.0,2.0,False,True,False,1489.0
c:44293,biotech,other,other,608000.0,1,2.0,,1.0,,,,,,False,False,False,5479.0
c:44294,biotech,USA,California,600000.0,1,1.0,,1.0,,,,,,False,False,False,
c:44295,enterprise,USA,other,5218750.0,4,4.5,,1.0,,2.0,,,7.0,False,False,False,1381.0
c:44296,biotech,other,other,1119267.5,2,2.5,,1.0,,,,,,False,False,False,
c:44297,biotech,USA,other,250000.0,1,1.0,,1.0,,,,,1.0,False,False,False,2557.0
c:44298,biotech,USA,other,836711.0,3,0.6667,,1.0,,,,,,False,False,False,
c:44300,biotech,other,other,606672.0,1,3.0,,1.0,,,,,,False,False,False,
c:44301,biotech,other,other,,1,1.0,,1.0,,,,,,False,False,False,
c:44303,network_hosting,other,other,5630000.0,1,1.0,,1.0,,,,,,False,True,False,3742.0
c:44304,hardware,other,other,4700000.0,2,1.5,,1.0,,,,,1.0,False,False,False,4018.0
c:44305,hardware,USA,other,5600000.0,1,3.0,,1.0,,,,,,False,False,True,3653.0
c:44306,biotech,other,other,380000.0,1,1.0,,1.0,,,,,1.0,False,False,False,
c:44307,biotech,USA,other,300000.0,1,1.0,,1.0,,,1.0,,,False,False,False,2922.0
c:44308,software,other,other,3150000.0,2,1.5,,1.0,,,,,,False,False,False,3287.0
c:44309,software,other,other,5460000.0,1,4.0,,1.0,,,,,,False,False,False,2557.0
c:4431,search,other,other,100000.0,1,1.0,,1.0,,,,,,False,False,False,2557.0
c:44310,biotech,other,other,277000.0,1,1.0,,1.0,,,,,,False,False,False,
c:44311,software,other,other,5410000.0,1,1.0,,1.0,,,,,,False,False,False,2922.0
c:44312,software,other,other,5330000.0,1,3.0,,1.0,,,,,,False,False,False,
c:44313,biotech,USA,other,250000.0,1,1.0,,1.0,,,,,1.0,False,True,False,
c:44315,biotech,other,other,216000.0,1,1.0,,1.0,,,,,,False,False,False,2922.0
c:44316,biotech,other,other,198609.0,1,1.0,,1.0,,,,,,False,False,False,
c:44317,biotech,USA,other,72500.0,4,1.0,,1.0,,,,,,False,False,False,
c:44322,software,other,other,4353333.3333,3,3.6667,,1.0,,,,,,False,False,False,3653.0
c:44324,software,other,other,5150000.0,1,1.0,,1.0,,,,,,False,True,False,4177.0
c:44325,software,other,other,5100000.0,1,1.0,,1.0,,,,3.0,3.0,False,False,False,6209.0
c:44326,software,other,other,5100000.0,1,1.0,,1.0,,1.0,,,1.0,False,False,False,4748.0
c:44328,software,USA,other,5500000.0,2,3.0,,1.0,,5.0,1.0,1.0,17.0,False,False,False,5114.0
c:44331,mobile,other,other,5000000.0,1,1.0,,1.0,,,,,,False,False,False,3653.0
c:44332,software,other,other,6500000.0,2,2.0,,1.0,,,,2.0,2.0,False,False,True,4018.0
c:44334,other,USA,other,,1,1.0,,1.0,,7.0,2.0,10.0,61.0,False,False,False,5844.0
c:44349,games_video,USA,other,2700000.0,1,0.0,,1.0,,,,,2.0,False,False,False,1826.0
c:44350,hardware,USA,other,783800.0,1,0.0,,1.0,,,,,,False,False,False,
c:44352,software,USA,other,76250.0,2,0.0,,2.0,,,,,,False,False,False,2192.0
c:44353,health,USA,California,765289.2,10,0.0,,1.0,,,,,1.0,False,False,False,3653.0
c:44362,enterprise,USA,other,500000.0,1,1.0,,1.0,,3.0,1.0,2.0,6.0,False,False,False,946.0
c:44364,mobile,other,other,15000000.0,1,0.0,3.0,,,,,,,False,False,False,1826.0
c:44365,semiconductor,other,other,39480000.0,1,0.0,,1.0,1.0,1.0,1.0,,5.0,False,False,True,
c:44370,games_video,USA,California,19250000.0,2,1.5,,1.0,,,,,,False,False,False,3287.0
c:44374,biotech,other,other,13000000.0,1,0.0,,1.0,,,1.0,,1.0,False,False,False,6209.0
c:44379,,other,other,42660.0,1,1.0,,,,,,,1.0,False,False,False,1675.0
c:44380,manufacturing,USA,other,8650000.6667,3,1.0,,1.0,,,1.0,3.0,7.0,False,False,False,4018.0
c:44381,biotech,USA,other,413750.0,4,0.25,,1.0,,,,,,False,False,False,4383.0
c:44384,biotech,USA,other,365880.0,5,0.2,,1.0,,,,,2.0,False,False,False,
c:44388,biotech,other,other,100000.0,1,1.0,,,,,,,,False,False,True,
c:44391,biotech,USA,other,100000.0,1,1.0,,1.0,,,,,,False,False,False,4018.0
c:44392,biotech,USA,other,50000.0,1,1.0,,1.0,,,,,,False,False,False,
c:44393,web,USA,other,1300000.0,1,1.0,,1.0,,,,,1.0,False,False,False,1096.0
c:44397,web,USA,other,,1,2.0,,1.0,,2.0,,,5.0,False,False,False,2192.0
c:444,web,USA,other,655000.0,2,0.5,1.0,1.0,,,,,,False,False,True,3228.0
c:44403,enterprise,USA,other,30466666.6667,3,3.0,,1.0,,4.0,1.0,2.0,15.0,False,False,False,3653.0
c:44405,software,USA,other,5000000.0,1,3.0,,1.0,,2.0,,,3.0,False,False,False,9862.0
c:44407,software,USA,other,5000000.0,2,1.0,,1.0,,,,,1.0,False,True,False,5570.0
c:44408,software,USA,California,3403171.5,2,2.0,,1.0,,,2.0,2.0,6.0,False,False,False,3287.0
c:44410,software,USA,other,5000000.0,1,1.0,,1.0,,1.0,,,3.0,False,False,False,2557.0
c:44416,web,other,other,653426.0,1,0.0,,1.0,,,,,1.0,False,False,False,1379.0
c:44418,enterprise,USA,other,150000.0,1,1.0,,2.0,,1.0,,,,False,False,False,1979.0
c:44433,web,other,other,25000.0,1,0.0,,,,,,1.0,1.0,False,False,False,2832.0
c:44434,enterprise,USA,other,2996158.0,2,1.0,,1.0,,1.0,,,4.0,False,True,False,2967.0
c:44436,education,USA,other,260000.0,1,1.0,,1.0,,1.0,,,1.0,False,True,False,4304.0
c:44439,advertising,USA,other,150000.0,1,0.0,2.0,1.0,,2.0,,1.0,8.0,False,False,False,1583.0
c:44441,travel,USA,other,9800000.0,1,0.0,,1.0,,,,1.0,,False,False,False,1461.0
c:4445,advertising,USA,California,2000000.0,1,0.0,,1.0,,,,,1.0,False,False,False,2830.0
c:44451,ecommerce,USA,California,3000000.0,1,1.0,,1.0,,1.0,1.0,,4.0,False,False,False,1065.0
c:44453,web,USA,other,916666.6667,3,3.3333,,1.0,,,,,2.0,False,False,False,1402.0
c:44454,sports,USA,California,233484.5,2,0.0,,1.0,,1.0,,,,False,False,False,1826.0
c:4446,mobile,other,other,53900000.0,4,1.5,1.0,8.0,4.0,7.0,1.0,,35.0,False,False,False,2557.0
c:44467,finance,USA,other,6500000.0,2,4.5,,1.0,1.0,1.0,,1.0,7.0,False,False,False,1955.0
c:44469,cleantech,USA,California,15166666.6667,3,0.6667,,1.0,,2.0,,,5.0,False,False,False,2557.0
c:4447,web,other,other,259000.0,2,0.0,,,1.0,,,,,False,False,True,3745.0
c:44472,advertising,other,other,200000.0,1,1.0,,2.0,,,,,,False,False,False,1539.0
c:44481,other,other,other,15000.0,1,1.0,,2.0,,,,,2.0,False,False,False,1979.0
c:44493,web,other,other,6821772.0,1,0.0,,1.0,,,,,,False,True,False,1888.0
c:44494,games_video,other,other,,1,2.0,,1.0,,,,,2.0,False,True,False,1294.0
c:44498,biotech,USA,other,17433333.3333,3,3.0,,1.0,,,,,,False,False,False,6575.0
c:445,enterprise,other,other,7533333.3333,3,1.6667,6.0,1.0,4.0,4.0,,3.0,43.0,False,True,False,3371.0
c:445,enterprise,other,other,7533333.3333,3,1.6667,6.0,1.0,4.0,4.0,,3.0,43.0,False,True,False,3439.0
c:44501,ecommerce,other,other,,1,0.0,,1.0,,,,,,False,False,False,1918.0
c:44503,ecommerce,USA,other,10623283.5,6,2.3333,2.0,3.0,,3.0,1.0,,10.0,False,False,False,4185.0
c:44504,software,USA,California,5059900.5,3,1.0,1.0,2.0,1.0,3.0,,2.0,6.0,False,True,False,3404.0
c:4451,enterprise,USA,other,9500000.0,3,2.6667,,1.0,,2.0,,,6.0,False,False,False,6058.0
c:44514,real_estate,USA,other,,1,0.0,,1.0,,,,,,False,False,True,1002.0
c:44516,hardware,USA,California,8050000.0,2,1.5,,1.0,,2.0,,,3.0,False,False,False,1826.0
c:4453,web,USA,California,3437500.0,2,3.5,15.0,1.0,,2.0,,,14.0,False,True,False,1638.0
c:44532,games_video,USA,other,100000.0,1,0.0,2.0,1.0,,,,,,False,False,False,1675.0
c:44544,software,USA,other,100000000.0,1,5.0,,1.0,,2.0,,,8.0,False,True,False,5581.0
c:44545,mobile,USA,California,65000000.0,1,3.0,,1.0,1.0,6.0,2.0,4.0,24.0,False,False,False,4748.0
c:44549,cleantech,USA,California,6000000.0,2,0.5,1.0,2.0,,,,,,False,False,False,4018.0
c:44551,software,USA,other,35000000.0,1,3.0,,1.0,,,1.0,,13.0,False,False,False,5479.0
c:44552,cleantech,USA,California,1000000.0,1,0.0,,1.0,,,,,,False,False,False,
c:44553,games_video,USA,other,4200000.0,1,2.0,,1.0,,1.0,,,2.0,False,False,False,
c:44554,finance,USA,other,15000000.0,1,0.0,,1.0,,,,,,False,False,True,
c:44557,real_estate,USA,California,8550000.0,2,3.0,,1.0,,3.0,,1.0,11.0,False,False,False,2922.0
c:44566,hardware,USA,other,4000000.0,2,7.0,,1.0,,,,,1.0,False,False,False,4748.0
c:44569,software,USA,other,3375000.0,2,2.0,,1.0,,,,1.0,1.0,False,False,True,
c:44571,consulting,USA,other,5000000.0,1,1.0,,1.0,,,,,,False,True,False,5469.0
c:44573,software,other,other,6833333.3333,3,3.0,,1.0,,1.0,,,1.0,False,False,False,4748.0
c:44576,security,USA,other,5000000.0,1,5.0,,1.0,,1.0,,,5.0,False,True,False,4370.0
c:44578,finance,USA,other,4110000.0,2,3.0,,1.0,,,,,,False,False,False,6575.0
c:44592,hardware,other,other,4880000.0,1,2.0,,1.0,,,,,,False,False,True,5114.0
c:44593,software,other,other,3645000.0,2,3.0,,1.0,,,,,1.0,False,False,False,4383.0
c:44594,enterprise,other,other,4700000.0,1,4.0,,1.0,,,,,,False,False,False,5479.0
c:44596,software,other,other,4610000.0,1,3.0,,1.0,,,,,,False,False,False,4018.0
c:44597,software,other,other,4530000.0,1,2.0,,1.0,,,,,2.0,False,False,False,4748.0
c:446,web,USA,California,335000.0,3,2.6667,1.0,1.0,,3.0,,1.0,9.0,False,False,False,2922.0
c:4460,web,other,other,,2,1.5,,1.0,1.0,3.0,,5.0,18.0,False,True,False,3453.0
c:44600,enterprise,USA,California,4250000.0,2,1.5,,1.0,,,,,,False,False,False,1826.0
c:44605,games_video,other,other,250500.0,2,1.0,1.0,1.0,,1.0,,,1.0,False,False,False,2519.0
c:44607,advertising,USA,other,2274999.5,2,0.0,,1.0,,,,,,False,False,True,1461.0
c:44608,hardware,USA,California,3803800.0,1,0.0,,1.0,,1.0,2.0,2.0,,False,True,False,3106.0
c:44609,enterprise,USA,other,844876.6667,3,0.0,,1.0,,,,,,False,False,False,1826.0
c:44612,software,USA,other,19294933.3333,3,2.3333,,1.0,,2.0,,6.0,6.0,False,False,False,4748.0
c:44614,games_video,other,other,,1,1.0,,,,,,1.0,1.0,False,False,False,
c:44615,mobile,USA,California,16990476.4,5,3.4,,1.0,1.0,4.0,,3.0,9.0,False,False,False,2922.0
c:44616,web,USA,other,350000.0,2,2.5,,1.0,,,,,,False,False,True,1461.0
c:44617,web,other,other,,1,1.0,,,,,,,,False,False,False,
c:44618,ecommerce,USA,other,616666.6667,4,0.5,,1.0,,,,1.0,4.0,False,False,False,1826.0
c:44620,advertising,other,other,418750.0,2,0.0,,1.0,,,,,,False,False,False,2557.0
c:44625,mobile,USA,California,3992053.1429,7,0.4286,1.0,1.0,,4.0,1.0,4.0,8.0,False,False,False,2192.0
c:44628,social,USA,California,3600000.0,1,6.0,,1.0,,1.0,,,1.0,False,False,False,1461.0
c:44630,enterprise,USA,other,2191000.0,2,0.0,,1.0,,,,,,False,False,False,2345.0
c:44631,ecommerce,USA,other,,1,1.0,,1.0,,,,,,False,False,False,1391.0
c:44632,software,USA,California,28500000.0,1,1.0,,1.0,,,,,,False,False,False,
c:44633,,other,other,25000000.0,1,1.0,,1.0,,,,,,False,False,False,4748.0
c:44634,,other,other,24000000.0,1,2.0,,1.0,,,,,,False,False,False,
c:44637,,other,other,23960000.0,1,1.0,,1.0,,,,,,False,False,False,
c:44638,,USA,other,20580000.0,1,4.0,,1.0,,1.0,,2.0,4.0,False,True,False,
c:44640,enterprise,USA,California,3225000.0,4,5.5,,1.0,,4.0,2.0,4.0,14.0,False,False,False,1461.0
c:44641,hardware,other,other,3500000.0,2,1.5,,1.0,,1.0,,,4.0,False,False,False,1948.0
c:44643,advertising,USA,other,12535792.0,2,1.0,8.0,2.0,,4.0,1.0,1.0,13.0,False,False,False,5479.0
c:44644,software,other,other,2970000.0,2,2.0,,1.0,,,,,,False,False,False,4018.0
c:44645,games_video,USA,other,20000000.0,1,1.0,,1.0,,,,,1.0,False,False,False,4018.0
c:44646,software,other,other,4270000.0,1,1.0,,1.0,,,,,,False,False,False,2922.0
c:44648,software,USA,other,4250000.0,1,2.0,,1.0,,,,,1.0,False,False,False,2922.0
c:44650,network_hosting,USA,California,18000000.0,1,7.0,,1.0,,2.0,1.0,,10.0,False,True,False,2588.0
c:44652,,USA,other,17880000.0,1,2.0,,1.0,,,,,,False,False,False,
c:44653,web,USA,other,10200000.0,2,2.0,,1.0,,1.0,,,1.0,False,False,False,
c:44661,ecommerce,other,other,21025006.5,2,1.5,,1.0,,1.0,,,1.0,False,False,False,3287.0
c:44663,mobile,other,other,15000000.0,1,2.0,,1.0,,,,,1.0,False,False,False,
c:44675,software,USA,other,500000.0,1,0.0,1.0,1.0,,,,,,False,False,False,12053.0
c:4468,games_video,USA,California,2790000.0,2,1.0,2.0,1.0,,,,,2.0,False,False,False,2771.0
c:44680,hardware,other,other,500000.0,1,0.0,,1.0,,,,,,False,False,True,1522.0
c:44681,ecommerce,other,other,15813899.0,3,1.6667,,1.0,,,,,6.0,False,False,False,4018.0
c:44684,software,USA,California,6833333.3333,3,1.3333,,1.0,,,,,,False,False,False,1896.0
c:44687,network_hosting,USA,California,22800000.0,1,1.0,1.0,1.0,,2.0,1.0,,3.0,True,False,False,3471.0
c:44690,design,USA,other,1865000.0,4,5.5,,1.0,,,,2.0,10.0,False,False,False,1826.0
c:44691,enterprise,USA,other,1381973.0,1,0.0,,1.0,,,,,3.0,False,False,False,
c:44692,search,USA,California,14980000.0,5,3.8,,1.0,,2.0,1.0,4.0,15.0,False,False,False,1522.0
c:44693,enterprise,USA,other,1146561.0,2,0.5,,2.0,,,1.0,2.0,3.0,False,True,False,1068.0
c:44697,mobile,USA,other,4250000.0,1,0.0,,1.0,,,,,,False,False,False,1625.0
c:44699,mobile,USA,California,20000.0,2,1.0,6.0,1.0,,,,,7.0,False,False,False,2710.0
c:447,web,USA,California,12500000.0,2,1.0,,2.0,1.0,1.0,,1.0,13.0,False,False,False,2498.0
c:44700,security,USA,other,3125000.0,2,3.0,,1.0,,3.0,,,4.0,False,False,False,1127.0
c:44705,travel,USA,California,1000000.0,1,4.0,,1.0,,2.0,,,10.0,False,False,False,1461.0
c:44708,network_hosting,other,other,10100000.0,1,3.0,,2.0,,1.0,,,4.0,False,False,False,5114.0
c:44709,,other,other,13200000.0,1,2.0,,1.0,,,,,1.0,False,False,False,4748.0
c:44712,software,USA,other,13000000.0,1,1.0,,1.0,,2.0,,,4.0,False,False,False,6209.0
c:44714,biotech,USA,other,5175000.0,2,0.0,,1.0,,,,,,False,False,True,1826.0
c:44716,public_relations,USA,other,13000000.0,1,3.0,,1.0,,1.0,,,1.0,False,False,False,
c:44717,ecommerce,USA,other,12000000.0,1,2.0,,1.0,,,2.0,1.0,3.0,False,False,False,3653.0
c:44721,,other,other,10000000.0,2,2.0,,1.0,,1.0,,,1.0,False,False,False,4748.0
c:44726,manufacturing,USA,other,1743453.0,2,1.0,,1.0,,,2.0,,4.0,False,False,False,2192.0
c:44732,consulting,other,other,4250000.0,1,1.0,,1.0,,,,,,False,False,False,
c:44733,software,USA,other,2250000.0,3,0.6667,,1.0,,,,,,False,False,False,4018.0
c:44734,software,USA,California,2900000.0,4,0.5,,1.0,,,,,,False,False,False,3471.0
c:44735,,other,other,12000.0,1,1.0,,,,1.0,,1.0,3.0,False,True,False,
c:44737,software,other,other,2620000.0,2,1.5,,1.0,,,,,1.0,False,False,False,4018.0
c:44739,security,other,other,4030000.0,1,1.0,,1.0,1.0,,,,,False,False,False,6940.0
c:44740,software,other,other,4020000.0,1,3.0,,1.0,,,,,,False,False,False,6940.0
c:44744,messaging,USA,other,10000000.0,1,0.0,,1.0,,,,1.0,7.0,False,False,False,2556.0
c:44746,software,other,other,2710000.0,2,1.5,,1.0,,,,1.0,1.0,False,True,False,2854.0
c:44747,software,other,other,4010000.0,1,2.0,,1.0,,,,,,False,False,False,5479.0
c:44751,software,USA,other,4000000.0,1,1.0,,1.0,,,,,,False,False,False,
c:44767,other,USA,other,4000000.0,1,3.0,,1.0,,,,,,False,True,False,3919.0
c:44769,software,USA,other,9700000.0,3,4.3333,,1.0,,5.0,2.0,4.0,15.0,False,False,False,5479.0
c:44771,software,other,other,150000.0,1,1.0,,1.0,,,,,4.0,False,True,False,1129.0
c:44771,software,other,other,150000.0,1,1.0,,1.0,,,,,4.0,False,True,False,1330.0
c:44775,software,USA,California,4258500.0,1,0.0,,2.0,,,,,1.0,False,False,False,2922.0
c:44777,sports,USA,California,500000.0,1,0.0,,1.0,,1.0,,2.0,3.0,False,False,True,1767.0
c:4478,web,other,other,1733333.3333,3,0.0,,1.0,,,,,,False,False,True,2802.0
c:44784,,USA,California,10000000.0,1,2.0,,1.0,,2.0,,,6.0,False,False,False,3653.0
c:44786,software,other,other,2000000.0,1,1.0,,1.0,,,,,,False,False,False,
c:44791,software,USA,other,9000000.0,1,3.0,,1.0,,,,,2.0,False,False,False,7305.0
c:44794,mobile,other,other,3000.0,1,0.0,1.0,,,,,,,False,False,True,1675.0
,,other,other,3700000.0,1,1.0,,,,,,,,False,False,False,
c:44801,software,other,other,,1,1.0,6.0,2.0,,,,,2.0,False,False,False,5601.0
c:44802,web,other,other,4000000.0,1,1.0,,1.0,,1.0,,1.0,10.0,False,False,False,4748.0
c:44804,software,other,other,4666666.6667,3,1.6667,,1.0,,,,,,False,True,False,3423.0
c:44810,software,USA,California,8550000.0,1,3.0,,1.0,,3.0,,6.0,12.0,False,True,False,3338.0
c:44820,,USA,California,8500000.0,1,1.0,,1.0,,1.0,,,1.0,False,False,False,3287.0
c:44825,web,other,other,3000000.0,1,0.0,,1.0,,,,,,False,False,False,1402.0
c:44830,ecommerce,other,other,1740000.0,1,2.0,,1.0,,,,1.0,,False,True,False,621.0
c:44838,advertising,other,other,10000000.0,3,2.0,4.0,1.0,,1.0,,,4.0,False,False,False,1933.0
c:44847,web,USA,California,12200000.0,1,6.0,,1.0,1.0,7.0,,2.0,25.0,False,False,False,1461.0
c:44850,games_video,USA,California,8762.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
c:44852,messaging,other,other,,1,1.0,,,,,,,,False,False,True,1822.0
c:44853,software,USA,other,,1,1.0,,1.0,1.0,,,,,False,False,False,
c:44855,web,other,other,750000.0,1,1.0,,,,,,,,False,False,False,1447.0
c:44857,software,other,other,1000000.0,2,1.0,2.0,1.0,,2.0,,,6.0,False,False,False,5844.0
c:44858,software,USA,other,3044136.5,2,0.0,2.0,1.0,,,,,,False,False,False,5844.0
c:44861,software,USA,California,2000000.0,1,0.0,,1.0,,1.0,,,1.0,False,False,True,1736.0
c:44867,web,USA,California,1200000.0,1,6.0,,1.0,,,,1.0,4.0,False,False,True,
c:44869,software,USA,other,8000000.0,1,3.0,,1.0,,1.0,,,3.0,False,True,False,
c:44872,,other,other,8000000.0,1,1.0,,1.0,,,,,,False,False,False,
c:44876,biotech,USA,other,19333333.3333,3,1.0,,1.0,,1.0,,,2.0,False,True,False,
c:44877,,other,other,7500000.0,1,2.0,,1.0,,,,,,False,False,False,
c:44878,software,other,other,7500000.0,1,2.0,,1.0,,,,,1.0,False,False,False,
c:44884,software,USA,other,7160000.0,1,3.0,,1.0,,,,,1.0,False,False,False,4383.0
c:44886,games_video,other,other,,2,3.0,1.0,1.0,,1.0,,,2.0,False,False,False,1525.0
c:44887,,USA,California,7000000.0,1,3.0,,1.0,,1.0,,,1.0,False,True,False,
c:44888,enterprise,USA,other,842500.0,2,0.5,,1.0,,,,,,False,False,False,4018.0
c:44889,software,other,other,7000000.0,1,1.0,,,,3.0,,,7.0,False,True,False,
c:44893,mobile,other,other,6975497.0,1,1.0,,1.0,,,,,1.0,False,True,False,
c:44894,search,other,other,366666.6667,3,0.3333,,1.0,,,,,,False,False,True,2321.0
c:44903,,other,other,6110000.0,1,3.0,,1.0,,,,,,False,False,False,
c:44904,,USA,other,3800000.0,2,4.0,,1.0,,,,,,False,False,True,
c:44908,search,other,other,1348200.0,1,1.0,2.0,1.0,,,,,,False,False,False,
c:44917,ecommerce,other,other,41570000.0,4,1.25,3.0,7.0,,4.0,1.0,2.0,3.0,False,False,False,3246.0
c:44920,semiconductor,USA,California,8057369.75,4,1.75,,1.0,1.0,1.0,,3.0,3.0,False,False,False,1826.0
c:44921,hardware,USA,other,5000.0,1,0.0,,1.0,,,,,,False,False,False,1826.0
c:44922,software,USA,other,110000.0,1,0.0,,1.0,,,,,,False,False,False,2557.0
c:44924,real_estate,other,other,,1,1.0,,,,,,,,False,False,False,
c:44927,ecommerce,USA,other,516666.6667,3,0.0,,1.0,,,,,,False,False,False,4748.0
c:44929,ecommerce,other,other,6000000.0,3,0.6667,,1.0,,,,,1.0,False,False,False,2192.0
c:44944,biotech,USA,other,13266666.6667,3,2.0,,1.0,,1.0,,,5.0,False,False,False,3653.0
c:44945,education,USA,other,5753908.0,3,0.3333,,1.0,,5.0,,1.0,11.0,False,False,False,6209.0
c:44948,web,other,other,,3,2.0,,2.0,,3.0,,,7.0,False,False,False,1372.0
c:44952,software,USA,California,6000000.0,1,1.0,,1.0,,,,,1.0,False,False,True,
c:44953,software,USA,other,9000000.0,1,4.0,,1.0,,,,,,False,False,False,5479.0
c:44954,,USA,California,5800000.0,1,3.0,,1.0,,,,,2.0,False,False,False,3653.0
c:44955,ecommerce,other,other,40000.0,2,0.0,,1.0,,,,,,False,False,True,1505.0
c:44957,software,USA,other,5500000.0,1,1.0,,1.0,,,,,1.0,False,False,False,4383.0
c:44959,,other,other,5280000.0,1,3.0,,1.0,,,,,,False,False,False,6209.0
c:44960,social,other,other,3686519.0,5,1.6,,1.0,,1.0,,3.0,13.0,False,False,False,1341.0
c:44961,,other,other,5170000.0,1,1.0,,,,,,,,False,False,False,
c:44962,advertising,other,other,4651033.0,1,1.0,,1.0,,,,,,False,False,False,5114.0
c:4497,web,USA,other,560000.0,1,6.0,,1.0,,1.0,,,1.0,False,True,False,
c:44970,web,other,other,406472.6667,3,1.3333,,1.0,,,,,,False,False,False,2025.0
c:44976,software,USA,California,6000000.0,1,2.0,,1.0,,,1.0,,,False,True,False,2087.0
c:44978,games_video,other,other,5000.0,1,0.0,,,,,,,,False,False,False,2192.0
c:44979,software,USA,other,318750.0,2,0.0,,1.0,,,,,,False,False,False,1826.0
c:44980,games_video,USA,other,5115000.0,4,0.5,,1.0,,1.0,,,3.0,False,False,False,1461.0
c:44981,semiconductor,USA,California,1000000.0,1,0.0,,1.0,,,,,,False,False,False,2192.0
c:44985,biotech,USA,other,2999999.0,1,1.0,,1.0,,,,,,False,False,False,3653.0
c:44993,advertising,USA,other,375141.0,1,0.0,,1.0,,,,,,False,False,False,1461.0
c:44995,search,USA,other,17500000.0,2,1.0,5.0,3.0,,,,1.0,4.0,False,False,False,4383.0
c:44996,biotech,other,other,100000000.0,1,1.0,,,,,,,,False,False,False,
c:450,web,USA,California,13583333.3333,3,2.0,4.0,1.0,,5.0,,3.0,15.0,False,False,False,3409.0
c:4500,ecommerce,USA,other,25778996.6667,3,0.0,1.0,1.0,3.0,7.0,,,11.0,False,False,False,5844.0
c:45001,enterprise,other,other,35489391.5,2,0.5,3.0,3.0,,,,,5.0,False,False,False,6331.0
c:45012,enterprise,other,other,2524787.5,2,2.0,,1.0,,,,,,False,False,False,2602.0
c:45014,advertising,USA,California,1750000.0,2,7.0,,1.0,,1.0,,,2.0,False,True,False,1016.0
c:45017,biotech,USA,California,1750000.0,2,0.5,,1.0,,,,,2.0,False,False,False,2557.0
c:45018,software,USA,other,5000000.0,1,4.0,,1.0,,,,,,False,False,False,4018.0
c:45019,network_hosting,other,other,,1,2.0,,1.0,,,,,,False,False,False,
c:45020,web,USA,California,5000000.0,1,2.0,,1.0,,,,1.0,1.0,False,False,False,2922.0
c:45021,,other,other,5000000.0,1,2.0,,1.0,,,,,,False,False,False,
c:45024,,USA,other,5000000.0,1,2.0,,1.0,,,,,,False,False,False,
c:45025,,USA,other,5000000.0,1,1.0,,1.0,,,,,,False,False,False,
c:45027,network_hosting,other,other,5000000.0,1,2.0,,,,,,,2.0,False,True,False,4644.0
c:45029,,USA,California,5000000.0,1,1.0,,1.0,,,,,,False,False,False,
c:45034,mobile,other,other,5000000.0,1,1.0,,1.0,,2.0,,,6.0,False,False,False,5023.0
